ProductID,Category,Brand,Available_sizes,Height_S,Weight_S,Chest/Bust_S,Body_Shape_S,Height_M,Weight_M,Chest/Bust_M,Body_Shape_M,Height_L,Weight_L,Chest/Bust_L,Body_Shape_L,Height_XL,Weight_XL,Chest/Bust_XL,Body_Shape_XL
830,Jackets,Hugo Boss,"['S', 'L', 'M', 'XL']",159.9,49.0,84.0,4,163.1,57.7,90.7,4,170.4,74.8,102.1,4,183.1,84.6,116.3,1
831,Tops,Zara,"['XL', 'L']",150.5,45.3,86.2,3,166.7,61.0,95.9,3,173.2,69.3,100.9,0,182.1,78.7,110.4,0
832,T-Shirts,H&M,"['XL', 'L']",153.6,48.4,83.7,0,167.1,57.0,98.9,1,175.7,68.9,107.0,2,183.9,78.8,110.8,1
833,Jackets,Zara,"['M', 'L', 'XL']",154.8,54.8,83.9,4,169.4,55.7,93.6,3,177.2,69.6,107.2,4,186.1,81.5,110.8,3
834,Hoodies,Zara,"['XL', 'S', 'L', 'M']",155.0,53.7,87.0,4,162.2,55.2,96.5,3,175.5,65.8,101.7,0,186.6,79.2,117.8,0
835,Jackets,H&M,"['XL', 'L', 'M', 'S']",153.2,48.3,89.4,3,164.7,64.5,92.3,1,177.9,70.5,100.3,3,185.8,84.5,113.5,0
836,Hoodies,Brooks Brothers,"['S', 'XL']",157.3,50.9,85.4,4,162.5,62.2,95.6,3,172.8,68.3,104.1,0,189.9,83.9,112.3,1
837,Hoodies,North Face,"['M', 'S', 'XL']",158.7,53.5,87.7,3,160.8,63.0,97.9,2,171.8,66.2,105.8,4,186.9,80.1,117.5,3
838,Suits,Zara,"['S', 'M', 'L', 'XL']",159.4,49.4,80.9,2,164.0,64.8,98.7,3,170.5,69.7,107.1,3,189.3,81.4,111.7,3
839,Kurtas,Aurelia,"['L', 'M', 'XL', 'S']",158.1,45.2,82.1,4,163.7,64.3,91.1,0,175.7,65.0,108.1,2,181.2,75.6,112.5,1
840,Sweaters,Mango,"['XL', 'L', 'M']",158.5,45.7,85.0,3,162.7,62.4,93.6,0,176.9,69.0,106.1,1,180.6,82.0,114.3,1
841,Suits,Levi's,"['S', 'L', 'XL', 'M']",155.5,50.1,80.2,2,163.0,61.9,96.4,2,173.3,66.1,101.1,2,183.1,82.1,113.3,1
842,Tops,Champion,"['XL', 'L', 'S', 'M']",158.3,54.7,82.5,4,163.6,58.4,90.3,3,176.1,65.2,106.8,1,181.4,78.6,115.9,3
843,Suits,H&M,"['XL', 'L']",153.0,51.9,85.2,2,169.9,56.0,96.9,4,170.5,73.2,109.8,1,185.3,77.2,113.4,3
844,Dresses,Zara,"['S', 'L', 'XL', 'M']",154.0,45.7,80.1,4,167.8,60.7,95.3,3,171.0,74.2,109.1,4,185.2,84.2,113.9,0
845,Dresses,Forever 21,"['L', 'XL', 'M', 'S']",153.2,46.9,82.6,0,160.7,60.8,92.9,0,177.0,67.1,108.7,3,185.8,79.3,118.6,3
846,Sweaters,Uniqlo,"['M', 'S', 'L', 'XL']",154.7,52.7,85.1,0,168.7,64.5,98.1,1,173.7,70.4,103.0,3,187.5,81.5,118.8,2
847,Jackets,Aurelia,"['M', 'XL', 'S']",152.9,53.4,85.7,3,166.3,59.4,92.9,2,176.7,67.8,107.5,0,189.7,75.3,118.3,2
848,Kurtas,Mango,"['M', 'S', 'XL', 'L']",159.6,51.2,89.3,1,168.9,61.9,99.9,1,178.3,69.9,108.5,2,188.8,79.1,118.6,1
849,Sweaters,Nike,"['S', 'L']",153.1,51.4,86.5,0,163.4,60.7,98.2,4,178.5,69.4,106.8,4,181.2,83.2,115.7,1
850,Hoodies,Mango,"['M', 'L', 'XL']",151.0,45.3,84.1,1,164.6,56.8,97.1,3,171.7,67.7,102.5,2,183.4,78.9,116.5,1
851,Shirts,Nike,"['S', 'M', 'XL', 'L']",155.3,53.3,89.3,2,169.0,60.9,90.6,4,174.9,72.0,109.5,0,182.6,81.0,115.6,0
852,Kurtas,Tommy Hilfiger,"['L', 'S', 'M', 'XL']",150.6,52.9,87.8,2,162.7,60.4,99.0,1,177.3,66.3,104.5,0,181.8,77.1,117.9,2
853,Kurtas,Levi's,"['S', 'M', 'L']",151.1,47.6,82.0,1,169.2,59.9,97.9,3,177.7,65.5,101.3,4,185.4,79.2,115.5,2
854,Hoodies,Nike,"['XL', 'M', 'L', 'S']",152.2,52.1,81.3,3,168.3,60.1,92.3,4,177.8,72.7,101.1,0,185.5,84.3,111.1,3
855,Hoodies,Ralph Lauren,"['L', 'M', 'S', 'XL']",154.6,47.1,86.8,4,169.8,56.6,93.9,0,172.3,71.7,106.5,4,182.3,80.7,118.1,2
856,T-Shirts,FabIndia,"['L', 'XL']",154.3,45.4,85.6,1,163.2,59.6,92.7,0,171.9,70.0,104.4,0,187.1,84.0,117.6,3
857,Sweaters,H&M,"['S', 'M', 'XL']",158.0,47.0,87.9,1,162.4,61.1,99.8,2,175.9,69.7,100.9,3,187.3,84.0,118.2,0
858,Hoodies,ASOS,"['L', 'XL', 'M']",157.4,46.8,87.4,1,163.3,59.9,98.5,0,177.4,70.0,107.4,4,180.2,84.4,111.9,1
859,Dresses,Uniqlo,"['S', 'XL', 'L']",154.3,48.4,86.3,1,169.5,59.9,99.3,0,173.2,69.4,108.0,3,184.0,84.0,112.7,1
860,Tops,FabIndia,"['XL', 'S']",153.3,49.2,89.9,1,163.3,55.8,97.9,1,171.0,68.9,107.3,3,188.9,75.0,113.0,3
861,Shirts,Hugo Boss,"['XL', 'L', 'M']",153.2,50.1,85.3,3,165.7,56.9,94.6,0,177.2,70.0,102.0,4,185.2,84.3,115.1,4
862,Sweaters,H&M,"['M', 'L']",157.7,49.8,81.1,0,164.0,58.2,92.1,0,173.0,70.3,106.9,2,183.5,76.4,111.3,3
863,Ethnic Wear,H&M,"['S', 'M', 'XL']",150.5,47.7,88.3,4,164.0,59.2,92.1,1,171.7,71.9,100.1,1,182.5,75.4,113.9,0
864,Dresses,Adidas,"['M', 'S', 'XL', 'L']",150.1,45.3,82.5,0,161.9,60.9,91.5,0,171.5,72.1,103.1,0,182.4,75.6,111.8,2
865,Jackets,North Face,"['XL', 'M', 'L']",158.0,51.1,87.8,1,165.4,63.6,95.5,0,173.1,68.8,104.0,0,181.0,78.5,112.6,3
866,Hoodies,ASOS,"['M', 'XL', 'S', 'L']",154.8,49.0,89.6,0,168.5,56.6,99.2,2,175.9,69.1,108.4,2,188.2,81.2,117.1,0
867,Ethnic Wear,Global Desi,"['M', 'S']",151.3,48.0,87.0,3,160.5,55.2,99.9,0,173.6,68.7,103.9,1,180.9,79.0,118.5,1
868,Hoodies,Zara,"['S', 'L']",152.4,53.7,86.0,2,168.9,59.5,92.9,0,170.2,70.4,100.1,2,182.9,75.3,110.2,4
869,Kurtas,Gap,"['S', 'M', 'XL', 'L']",159.3,52.5,84.6,0,166.7,59.3,97.0,2,171.0,69.5,103.5,1,180.5,79.8,115.7,4
870,Dresses,Aurelia,"['S', 'XL', 'L', 'M']",158.6,53.6,83.6,4,166.2,60.5,96.0,1,172.9,73.9,105.0,4,187.8,79.4,110.4,3
871,Kurtas,Adidas,"['M', 'L', 'XL', 'S']",157.1,49.9,83.5,3,166.3,63.3,94.9,0,176.6,72.0,109.5,4,180.4,82.6,110.9,2
872,T-Shirts,H&M,"['XL', 'M']",154.8,46.3,86.4,2,163.0,63.0,96.7,4,171.0,74.0,109.4,3,183.1,77.8,117.1,3
873,Kurtas,H&M,"['M', 'L']",155.2,52.0,87.5,3,164.2,56.0,93.7,1,175.6,72.1,101.8,3,185.7,77.2,117.4,4
874,T-Shirts,ASOS,"['L', 'XL']",159.8,47.1,86.8,1,168.0,64.3,99.4,1,171.2,74.7,101.9,4,184.1,77.6,118.1,4
875,T-Shirts,Armani,"['L', 'M']",159.7,49.4,82.0,2,163.1,56.1,97.1,0,172.1,71.4,101.6,3,182.8,78.0,114.7,1
876,Ethnic Wear,Biba,"['L', 'S']",152.2,45.7,84.9,4,164.7,61.3,97.5,2,171.7,74.6,107.9,4,182.8,81.0,118.6,2
877,Hoodies,Nike,"['M', 'XL', 'S']",158.1,53.3,87.9,2,160.2,61.7,92.4,1,170.7,66.6,100.1,2,188.0,79.7,111.7,2
878,Jackets,Zara,"['XL', 'L', 'S']",152.0,46.3,84.8,4,167.3,61.8,91.7,2,176.7,65.5,101.3,0,189.7,78.4,112.5,4
879,Kurtas,Brooks Brothers,"['XL', 'S', 'L']",152.1,54.0,85.4,1,164.2,57.7,93.9,4,174.6,70.8,105.4,4,183.5,78.7,111.3,4
880,Dresses,Champion,"['XL', 'M']",156.8,53.6,87.7,4,165.3,58.3,97.7,2,178.3,74.8,102.5,4,180.4,78.7,118.0,3
881,T-Shirts,Aurelia,"['L', 'XL', 'S', 'M']",154.1,49.6,86.6,3,161.1,60.5,99.4,3,171.0,69.2,100.9,4,180.4,84.7,112.3,3
882,Hoodies,Ralph Lauren,"['M', 'L']",159.3,52.4,84.1,0,169.9,57.0,94.3,2,171.4,67.1,103.6,3,187.6,77.3,111.6,1
883,Shirts,Ralph Lauren,"['M', 'L', 'XL']",150.9,51.2,89.0,3,163.0,55.2,97.7,1,173.1,70.2,102.7,3,185.5,83.2,116.2,4
884,Sweaters,Armani,"['L', 'S']",155.1,53.0,81.6,3,166.3,60.6,94.7,2,177.7,71.5,105.1,3,187.8,82.1,110.8,3
885,Ethnic Wear,FabIndia,"['L', 'XL', 'M']",159.2,49.3,90.0,2,165.8,59.7,93.0,2,173.1,68.2,109.8,3,187.0,75.1,110.4,1
886,Jackets,Brooks Brothers,"['M', 'S', 'XL', 'L']",159.0,52.9,81.2,1,167.9,61.6,97.4,3,174.1,72.1,101.2,2,189.1,84.9,111.1,2
887,Suits,FabIndia,"['M', 'XL', 'S']",151.6,49.6,80.1,0,162.9,56.5,98.0,3,173.0,74.8,103.7,4,188.9,82.6,110.0,4
888,Ethnic Wear,Gap,"['XL', 'M', 'S']",153.7,54.4,88.9,4,167.6,63.4,92.0,0,170.8,74.0,109.3,2,187.9,81.8,117.0,0
889,Shirts,Aurelia,"['L', 'S', 'XL', 'M']",156.2,49.9,82.4,2,163.8,56.5,93.1,1,179.4,67.9,108.8,3,184.8,79.1,115.6,4
890,Sweaters,Hugo Boss,"['L', 'XL']",151.6,49.6,87.3,1,164.1,63.9,94.9,0,175.5,68.3,103.9,2,183.1,80.6,112.1,3
891,Shirts,Hugo Boss,"['L', 'XL', 'S']",159.7,52.9,88.1,0,166.7,59.5,91.9,3,177.9,68.7,107.0,4,185.1,77.5,112.3,4
892,Kurtas,FabIndia,"['S', 'M', 'XL', 'L']",159.1,53.2,88.6,3,167.8,60.5,99.3,2,176.6,68.9,100.9,4,185.0,75.4,118.1,0
893,T-Shirts,Ralph Lauren,"['L', 'XL', 'S']",151.7,50.5,89.9,1,166.7,64.0,95.9,3,175.1,66.0,107.1,3,186.1,83.4,115.0,4
894,Jackets,Armani,"['M', 'L', 'S']",151.2,46.8,82.9,1,169.0,58.0,91.2,4,170.9,72.6,109.7,4,181.9,84.0,117.0,3
895,Tops,Adidas,"['S', 'M', 'XL', 'L']",150.9,49.7,87.1,1,162.9,56.8,91.8,2,176.4,68.7,105.4,2,186.6,76.6,114.5,2
896,T-Shirts,Forever 21,"['L', 'M']",159.1,54.7,81.2,3,169.0,59.5,99.5,0,171.6,73.8,105.0,1,184.6,82.9,112.4,3
897,Tops,Ralph Lauren,"['M', 'S']",151.9,52.5,84.1,4,161.3,57.4,97.4,2,174.1,74.3,101.9,4,186.2,82.4,119.7,1
898,Sweaters,Zara,"['M', 'L']",154.2,53.1,88.5,2,166.6,60.3,97.3,4,176.3,65.2,106.3,2,182.4,76.8,115.7,3
899,Hoodies,H&M,"['S', 'M']",154.5,45.3,83.7,4,165.5,57.8,90.7,3,177.8,74.9,105.9,2,184.3,79.2,111.3,1
900,Suits,Levi's,"['XL', 'L', 'S', 'M']",156.0,49.7,85.9,0,164.9,63.6,99.0,1,176.9,72.1,106.5,2,182.1,79.2,114.1,4
901,Dresses,Brooks Brothers,"['L', 'XL', 'M']",150.7,51.5,85.0,2,163.1,61.1,94.4,1,176.7,70.2,100.3,4,188.8,82.6,113.3,1
902,T-Shirts,Aurelia,"['XL', 'M', 'L', 'S']",152.3,53.3,86.5,0,165.0,55.0,96.6,1,171.5,68.9,105.5,1,184.9,83.4,112.1,4
903,Jackets,Nike,"['L', 'XL', 'S', 'M']",159.3,45.5,89.7,3,161.6,63.1,99.6,3,173.5,70.2,105.9,3,182.2,75.9,119.3,1
904,Shirts,Ralph Lauren,"['M', 'S']",159.1,53.5,80.6,4,163.7,58.3,91.0,1,170.4,68.2,102.1,3,180.4,80.6,118.8,3
905,Jackets,Brooks Brothers,"['L', 'XL']",157.8,50.5,85.7,1,161.0,58.2,94.8,4,177.2,71.2,102.1,4,186.8,82.6,112.0,0
906,Sweaters,ASOS,"['L', 'M']",150.2,47.0,88.6,2,165.7,58.8,90.5,3,179.5,65.9,102.8,4,182.1,82.9,113.5,4
907,Tops,Forever 21,"['S', 'M']",153.3,48.2,84.8,1,161.0,61.3,95.0,1,172.6,71.2,107.1,0,189.9,76.5,117.6,1
908,Shirts,Uniqlo,"['M', 'S', 'L']",156.3,47.8,80.8,0,161.6,59.4,92.5,0,170.9,67.8,106.1,1,185.3,80.3,112.1,0
909,Dresses,Champion,"['M', 'XL', 'L', 'S']",152.8,50.3,85.6,1,160.9,61.3,99.1,3,174.8,65.2,108.5,2,182.9,83.6,115.9,1
910,Dresses,Zara,"['XL', 'S', 'L']",159.1,45.5,83.3,1,163.8,56.5,94.0,3,178.6,70.5,103.0,2,186.6,78.2,117.0,1
911,T-Shirts,Champion,"['M', 'XL', 'S', 'L']",156.3,46.6,81.5,3,168.4,64.7,96.3,2,175.5,70.8,109.1,3,182.8,79.3,116.5,1
912,Sweaters,Champion,"['M', 'S', 'L']",150.7,53.1,88.5,3,169.1,62.3,98.6,1,170.5,69.3,107.4,4,188.2,83.0,117.1,3
913,Hoodies,Zara,"['XL', 'L']",159.1,46.3,85.2,4,160.7,57.5,99.8,0,179.7,65.7,104.0,1,183.1,75.9,117.1,1
914,Sweaters,Brooks Brothers,"['XL', 'S', 'M']",159.6,47.3,89.3,0,166.3,62.2,95.0,4,178.3,73.9,101.0,3,189.9,83.6,119.6,0
915,Tops,Aurelia,"['XL', 'S', 'M']",150.8,49.5,88.1,3,166.8,60.8,94.6,3,171.3,71.1,102.6,1,186.1,78.1,113.5,1
916,Jackets,Forever 21,"['S', 'XL', 'M']",155.3,50.2,86.9,3,165.3,56.1,90.8,4,179.2,66.2,109.6,4,188.4,75.0,118.8,2
917,Dresses,Zara,"['XL', 'S']",153.0,52.6,80.1,4,166.7,56.8,90.1,4,174.5,70.1,103.1,2,180.7,77.3,110.2,4
918,Jackets,Global Desi,"['S', 'XL', 'L', 'M']",153.9,49.5,84.3,2,162.3,55.4,96.1,4,173.7,70.0,103.3,0,183.5,75.9,112.9,3
919,Jackets,Champion,"['M', 'S']",151.8,52.9,82.0,4,164.9,63.1,90.7,2,174.6,65.6,101.9,1,187.4,75.9,110.5,2
920,Jackets,Global Desi,"['S', 'M', 'XL', 'L']",155.8,51.2,89.1,1,163.9,60.5,93.8,4,178.3,71.1,108.1,2,186.6,81.9,116.5,2
921,Dresses,Forever 21,"['S', 'XL']",159.6,46.1,81.7,1,160.9,58.2,90.0,1,176.6,73.1,102.8,1,181.9,77.1,111.0,0
922,Ethnic Wear,Mango,"['XL', 'S', 'L', 'M']",155.0,46.6,82.9,3,166.3,56.3,96.2,1,170.6,72.5,103.3,1,183.6,84.3,118.5,0
923,Kurtas,Uniqlo,"['S', 'M']",150.8,49.4,85.2,3,165.0,59.8,94.3,0,179.6,67.0,104.1,1,182.6,80.2,116.5,3
924,Tops,Mango,"['S', 'L', 'M', 'XL']",156.2,49.0,82.6,4,162.8,60.3,91.3,0,171.5,73.6,104.3,4,186.1,79.6,110.3,3
925,Ethnic Wear,Biba,"['XL', 'L', 'S', 'M']",153.4,52.4,82.1,4,164.7,62.0,93.0,4,177.5,68.4,104.1,3,183.4,79.3,117.1,4
926,Tops,Mango,"['M', 'XL']",158.6,50.8,86.0,0,167.8,64.7,95.7,4,176.4,74.5,105.0,1,183.1,81.9,118.6,1
927,Shirts,Adidas,"['L', 'XL', 'S']",154.3,48.9,80.9,1,168.0,59.3,96.6,2,171.9,65.7,108.1,4,182.1,79.5,116.6,3
928,Sweaters,Brooks Brothers,"['XL', 'S', 'M']",151.9,46.7,80.6,4,166.5,59.1,94.6,4,171.7,69.9,108.2,0,184.1,76.3,110.3,3
929,Sweaters,Ralph Lauren,"['M', 'XL', 'L']",151.9,47.3,83.7,2,164.7,58.7,98.0,4,178.7,71.0,108.0,3,182.0,83.8,118.6,1
930,Suits,Armani,"['S', 'M', 'L']",157.7,50.8,87.2,0,165.8,63.3,91.1,4,174.2,67.5,101.0,4,189.6,79.3,117.3,4
931,Sweaters,H&M,"['S', 'XL', 'M', 'L']",152.7,49.2,85.5,4,163.9,56.6,90.8,3,176.5,72.7,108.0,0,181.5,75.7,113.8,0
932,Dresses,Zara,"['XL', 'S', 'M', 'L']",157.7,50.1,84.2,3,161.3,58.4,90.4,3,175.0,71.3,101.2,3,189.1,80.3,113.3,4
933,Hoodies,Brooks Brothers,"['S', 'XL', 'M']",152.1,46.7,85.7,4,163.9,62.2,95.4,2,177.3,65.2,101.2,4,184.3,81.5,114.8,1
934,T-Shirts,H&M,"['S', 'XL']",153.2,51.6,83.7,3,165.3,55.2,97.1,2,174.8,71.1,109.5,0,183.8,77.8,118.7,0
935,Suits,Biba,"['S', 'M', 'L', 'XL']",154.7,53.5,89.4,3,166.0,57.9,91.3,1,172.9,69.9,108.2,4,182.3,83.0,112.5,0
936,T-Shirts,ASOS,"['M', 'S', 'XL']",159.4,47.6,80.5,1,169.4,61.4,96.4,2,173.6,67.0,105.5,0,186.4,81.7,111.0,0
937,Tops,Gap,"['M', 'L']",159.3,49.9,86.7,1,167.8,56.9,94.8,1,178.6,75.0,108.7,1,186.9,81.5,118.6,4
938,T-Shirts,Nike,"['M', 'S', 'L']",152.1,54.8,88.9,4,161.5,58.0,99.9,4,174.7,74.0,109.9,1,184.7,79.2,110.3,1
939,T-Shirts,Tommy Hilfiger,"['L', 'XL', 'S', 'M']",153.6,48.3,88.0,4,161.7,59.9,97.2,2,172.1,67.9,106.1,3,180.6,84.6,119.1,4
940,Suits,FabIndia,"['M', 'XL', 'S', 'L']",151.5,51.0,81.8,2,161.0,59.2,96.6,2,179.3,70.4,106.1,0,189.2,77.7,113.1,4
941,Shirts,Levi's,"['M', 'S', 'XL']",155.1,45.9,83.0,0,167.4,56.1,95.7,2,178.0,68.2,107.5,1,189.8,80.8,115.1,2
942,Jackets,North Face,"['XL', 'S', 'M', 'L']",154.6,51.1,87.2,0,167.1,64.4,100.0,1,170.6,72.8,102.3,3,184.3,78.1,111.3,3
943,Sweaters,Forever 21,"['S', 'XL']",159.0,45.9,80.8,4,169.9,55.4,99.8,1,180.0,74.3,101.7,2,186.1,82.4,119.0,4
944,Sweaters,Brooks Brothers,"['M', 'XL']",159.3,54.6,88.1,1,165.2,62.5,95.4,0,176.9,68.6,107.6,1,184.5,75.5,117.5,2
945,Dresses,Adidas,"['XL', 'M']",153.8,52.2,87.2,2,168.3,55.7,94.6,1,171.6,73.1,103.4,1,183.2,75.5,119.2,1
946,Suits,Champion,"['S', 'M', 'L', 'XL']",154.9,52.9,87.3,0,165.8,59.7,94.6,1,172.4,70.0,101.4,4,180.8,83.1,116.8,2
947,Dresses,FabIndia,"['L', 'S', 'M', 'XL']",159.0,52.0,81.0,4,168.7,56.8,94.3,3,176.9,69.0,103.1,2,184.6,79.3,111.8,4
948,Hoodies,Gap,"['M', 'XL']",158.1,50.9,87.2,1,167.2,56.4,95.3,2,177.8,74.4,103.6,0,188.2,78.4,113.1,1
949,Hoodies,Tommy Hilfiger,"['S', 'M']",150.0,49.5,86.8,1,166.4,56.3,92.7,1,172.4,70.1,109.7,3,180.2,81.1,114.9,2
950,Dresses,Zara,"['S', 'L', 'XL']",153.2,53.6,88.3,1,165.7,59.5,99.3,2,172.6,69.7,107.0,2,185.8,82.0,116.1,4
951,Suits,Aurelia,"['XL', 'S', 'M', 'L']",154.2,54.6,80.4,3,167.2,60.2,94.9,2,173.1,71.7,105.3,0,188.8,77.0,119.3,1
952,Dresses,Armani,"['S', 'XL', 'L', 'M']",152.3,50.0,80.2,1,164.2,56.3,98.4,3,176.0,67.6,109.7,1,182.2,76.9,113.8,1
953,Sweaters,Hugo Boss,"['XL', 'S', 'M', 'L']",152.0,54.3,83.7,4,161.0,64.8,94.8,2,171.7,68.2,109.0,3,181.8,84.6,117.0,3
954,Ethnic Wear,FabIndia,"['XL', 'L']",150.4,50.8,81.5,2,160.4,57.6,97.2,1,171.0,74.3,105.1,3,187.7,80.9,119.6,4
955,Kurtas,Tommy Hilfiger,"['S', 'L']",156.4,50.4,85.6,4,164.8,59.6,93.4,2,176.8,71.8,109.1,2,182.6,78.9,111.5,3
956,T-Shirts,Global Desi,"['L', 'M']",152.6,49.5,89.2,1,166.0,57.2,96.2,0,177.8,73.3,104.0,4,181.9,83.0,118.6,1
957,Kurtas,Brooks Brothers,"['XL', 'S', 'M']",150.5,47.1,83.9,2,160.8,59.9,95.0,0,175.0,67.7,102.3,0,183.8,80.3,114.2,1
958,Suits,Gap,"['S', 'L']",152.3,45.0,88.4,0,162.9,62.6,93.7,3,173.6,70.4,102.3,2,183.9,77.4,117.3,2
959,Kurtas,Ralph Lauren,"['M', 'XL', 'L', 'S']",158.0,47.4,80.0,0,163.2,60.2,98.8,1,174.3,74.7,106.6,4,188.7,77.1,112.9,3
960,Hoodies,FabIndia,"['XL', 'L']",158.5,50.1,81.7,4,165.6,57.9,91.1,3,173.9,68.2,105.0,4,186.2,79.0,113.3,0
961,Tops,Nike,"['L', 'S', 'XL', 'M']",154.8,48.8,80.3,2,162.8,57.5,94.9,0,179.6,66.6,106.6,4,184.1,83.6,110.3,4
962,T-Shirts,Brooks Brothers,"['L', 'XL']",154.2,49.5,83.3,4,161.0,62.6,91.9,1,177.7,70.1,106.9,3,185.3,75.6,119.7,3
963,Jackets,Global Desi,"['M', 'L', 'XL']",159.8,54.8,89.1,2,161.6,56.2,98.6,2,172.1,68.9,100.2,0,189.5,77.2,118.1,1
964,Suits,Brooks Brothers,"['XL', 'S']",152.0,48.5,81.0,2,161.7,58.7,92.5,1,173.8,66.6,100.5,0,181.1,83.9,110.9,2
965,T-Shirts,Zara,"['XL', 'L', 'S']",152.2,49.5,86.1,4,168.4,56.5,96.3,4,175.4,73.9,105.3,2,182.1,76.2,120.0,4
966,Kurtas,Armani,"['L', 'S']",152.9,46.3,84.5,2,162.8,57.6,91.7,1,176.1,74.9,101.9,1,189.6,81.3,116.1,4
967,Hoodies,Brooks Brothers,"['M', 'L', 'S']",151.7,45.5,89.4,1,167.1,56.5,94.0,2,174.7,70.7,106.3,2,189.6,77.1,118.5,2
968,Shirts,Uniqlo,"['L', 'S', 'XL']",153.8,52.8,81.2,2,165.7,63.9,99.0,4,178.1,72.7,105.5,0,181.8,81.1,110.7,1
969,Ethnic Wear,Global Desi,"['M', 'L', 'XL', 'S']",159.1,50.7,82.1,2,169.8,62.3,91.7,3,177.7,73.6,105.9,3,181.5,78.8,113.9,0
970,Jackets,Hugo Boss,"['L', 'M', 'XL', 'S']",156.2,52.6,80.3,4,162.7,60.6,96.6,1,175.1,72.0,103.0,2,184.2,76.0,116.7,2
971,Ethnic Wear,Forever 21,"['L', 'XL']",154.1,46.5,84.3,0,161.6,57.2,92.0,3,178.5,65.4,106.4,1,180.5,80.8,111.1,0
972,T-Shirts,Brooks Brothers,"['XL', 'M', 'L']",159.3,50.7,82.8,3,160.5,60.1,94.2,1,177.5,66.6,108.3,2,186.5,81.8,114.9,3
973,Hoodies,Forever 21,"['S', 'L', 'M']",150.5,47.5,88.7,2,162.4,60.2,95.4,0,177.8,65.7,110.0,4,180.8,81.8,114.4,4
974,Hoodies,Zara,"['XL', 'M', 'S']",152.1,47.3,86.0,3,166.8,60.9,95.8,0,179.6,65.1,108.4,1,180.6,81.4,112.2,1
975,Kurtas,Mango,"['L', 'XL', 'S', 'M']",155.7,45.1,86.1,2,160.9,55.6,96.0,2,172.7,68.1,105.6,4,184.9,80.0,113.0,0
976,Sweaters,Forever 21,"['M', 'XL', 'L', 'S']",156.2,46.3,85.3,4,162.4,64.7,96.4,0,172.7,68.9,101.9,3,189.6,80.2,119.7,1
977,Kurtas,FabIndia,"['L', 'M']",150.4,48.1,80.9,4,168.6,59.7,92.7,4,178.9,67.4,106.8,0,184.3,81.4,112.9,3
978,Sweaters,Mango,"['S', 'M', 'XL', 'L']",154.0,46.2,84.5,2,165.8,64.3,94.0,4,177.7,65.6,109.4,2,183.6,81.9,112.1,0
979,Sweaters,H&M,"['L', 'S']",156.5,54.9,90.0,4,160.7,55.1,90.4,1,179.3,70.3,102.1,2,190.0,81.5,115.4,1
980,Jackets,FabIndia,"['S', 'L', 'M', 'XL']",157.0,48.1,88.4,4,160.5,57.5,97.7,3,170.6,67.7,102.6,4,185.3,80.9,116.7,1
981,Kurtas,Nike,"['S', 'XL', 'M']",156.4,46.3,88.9,2,160.6,56.0,98.4,4,176.3,73.0,101.5,4,183.8,76.6,117.3,3
982,Shirts,Nike,"['XL', 'L']",153.2,47.0,88.2,0,169.4,62.7,92.0,1,171.4,65.1,107.4,0,183.9,77.1,117.5,2
983,Dresses,Zara,"['M', 'L']",150.9,50.9,81.0,2,168.5,58.2,92.0,3,175.0,73.4,104.1,2,181.9,77.6,110.4,3
984,Dresses,Uniqlo,"['L', 'XL', 'M', 'S']",154.3,45.6,82.3,0,168.4,63.4,90.4,0,171.6,74.5,100.6,0,185.1,84.2,113.9,0
985,Kurtas,North Face,"['S', 'XL', 'L', 'M']",151.3,53.6,80.0,4,169.2,63.3,99.7,1,171.3,72.2,108.7,4,184.4,82.6,117.7,0
986,Kurtas,Brooks Brothers,"['S', 'L', 'XL', 'M']",159.5,54.6,83.0,0,165.1,61.7,98.1,3,170.1,72.3,105.6,4,182.7,80.5,119.0,4
987,Ethnic Wear,ASOS,"['M', 'S', 'L']",154.8,47.5,81.1,4,162.5,61.7,93.6,2,176.3,74.3,103.3,1,181.6,77.5,116.0,1
988,Jackets,Global Desi,"['S', 'XL', 'L']",153.2,49.5,84.7,0,164.0,62.0,94.8,2,173.6,67.1,103.4,4,183.1,76.1,110.5,0
989,Kurtas,Armani,"['L', 'S', 'XL']",157.7,45.2,86.8,0,167.2,61.7,92.9,4,171.1,74.9,102.9,4,185.1,84.0,114.0,2
990,Ethnic Wear,Uniqlo,"['L', 'XL', 'M']",155.0,51.4,88.7,2,168.8,58.9,96.0,3,173.2,72.7,104.6,0,180.6,83.9,110.7,2
991,Sweaters,Hugo Boss,"['XL', 'L']",153.1,49.1,87.5,0,164.4,61.8,97.2,2,171.7,72.3,103.4,1,181.5,76.1,117.5,3
992,Hoodies,Ralph Lauren,"['S', 'M']",158.1,47.7,89.4,4,165.4,64.0,94.5,4,179.4,68.6,105.5,1,189.5,83.0,110.6,0
993,Hoodies,Mango,"['S', 'M', 'XL']",158.7,47.1,80.5,2,169.3,58.3,98.7,1,173.2,70.5,107.7,2,185.4,79.5,111.9,0
994,Sweaters,H&M,"['L', 'XL', 'S', 'M']",156.7,51.5,80.1,0,161.1,64.4,95.2,1,173.3,71.5,106.7,3,180.6,78.2,114.2,4
995,Suits,Forever 21,"['M', 'XL']",150.5,49.2,86.6,2,168.6,55.1,91.4,3,178.4,71.2,102.9,2,186.9,82.4,114.6,4
